id,terrestrial_date,sol,ls,month,min_temp,pressure
1380,9/14/2016,1460,222,8,-70,865
1382,9/15/2016,1461,222,8,-69,870
1381,9/16/2016,1462,223,8,-68,871
1383,9/17/2016,1463,224,8,-68,871
1384,9/18/2016,1464,224,8,-71,871
1385,9/19/2016,1465,225,8,-68,870
1386,9/20/2016,1466,226,8,-67,873
1387,9/21/2016,1467,226,8,-69,877
1388,9/22/2016,1468,227,8,-70,879
1389,9/23/2016,1469,228,8,-72,881
1391,9/24/2016,1470,228,8,-70,879
1392,9/25/2016,1471,229,8,-71,880
1390,9/26/2016,1472,229,8,-68,879
1393,9/27/2016,1473,230,8,-67,881
1394,9/28/2016,1474,231,8,-68,889
1396,9/29/2016,1475,231,8,-72,890
1395,9/30/2016,1476,232,8,-69,888
1397,10/1/2016,1477,233,8,-72,888
1399,10/2/2016,1478,233,8,-68,887
1398,10/3/2016,1479,234,8,-66,890
1400,10/4/2016,1480,235,8,-68,893
1401,10/5/2016,1481,235,8,-70,893
1403,10/6/2016,1482,236,8,-68,893
1402,10/7/2016,1483,237,8,-68,892
1404,10/8/2016,1484,237,8,-68,895
1405,10/9/2016,1485,238,8,-71,899
1406,10/10/2016,1486,239,8,-71,901
1407,10/11/2016,1487,239,8,-68,901
1408,10/12/2016,1488,240,9,-69,902
1410,10/14/2016,1489,240,9,-68,903
1411,10/15/2016,1490,241,9,-66,904
1409,10/16/2016,1491,242,9,-69,906
1412,10/17/2016,1492,242,9,-68,910
1413,10/18/2016,1493,243,9,-70,905
1414,10/19/2016,1494,244,9,-70,904
1416,10/20/2016,1495,244,9,-71,903
1415,10/21/2016,1496,245,9,-72,906
1417,10/22/2016,1497,246,9,-68,909
1418,10/23/2016,1498,246,9,-68,907
1419,10/24/2016,1499,247,9,-69,903
1420,10/25/2016,1500,248,9,-70,903
1421,10/26/2016,1501,248,9,-69,903
1422,10/27/2016,1502,249,9,-69,907
1424,10/28/2016,1503,250,9,-70,909
1423,10/29/2016,1504,250,9,-69,910
1425,10/30/2016,1505,251,9,-69,906
1426,10/31/2016,1506,252,9,-71,907
1427,11/1/2016,1507,252,9,-70,907
1428,11/2/2016,1508,253,9,-70,907
1430,11/3/2016,1509,254,9,-70,910
1431,11/4/2016,1510,254,9,-70,908
1429,11/5/2016,1511,255,9,-77,908
1432,11/6/2016,1512,255,9,-78,906
1433,11/7/2016,1513,256,9,-74,907
1434,11/8/2016,1514,257,9,-73,906
1435,11/9/2016,1515,257,9,-76,906
1436,11/10/2016,1516,258,9,-71,909
1437,11/11/2016,1517,259,9,-76,911
1438,11/12/2016,1518,259,9,-78,909
1440,11/13/2016,1519,260,9,-72,906
1439,11/14/2016,1520,261,9,-73,905
1441,11/15/2016,1521,261,9,-71,905
1442,11/16/2016,1522,262,9,-71,905
1443,11/17/2016,1523,263,9,-77,905
1444,11/18/2016,1524,263,9,-76,904
1445,11/20/2016,1525,264,9,-74,902
1446,11/21/2016,1526,265,9,-72,900
1449,11/22/2016,1527,265,9,-71,900
1450,11/23/2016,1528,266,9,-72,898
1451,11/24/2016,1529,267,9,-73,900
1452,11/25/2016,1530,267,9,-71,899
1447,11/26/2016,1531,268,9,-76,900
1448,11/27/2016,1532,268,9,-72,900
1453,11/28/2016,1533,269,9,-72,896
1454,11/29/2016,1534,270,10,-73,898
1455,11/30/2016,1535,270,10,-73,900
1456,12/1/2016,1536,271,10,-71,901
1458,12/2/2016,1537,272,10,-74,900
1457,12/3/2016,1538,272,10,-73,898
1459,12/4/2016,1539,273,10,-74,896
1460,12/5/2016,1540,274,10,-72,896
1461,12/6/2016,1541,274,10,-76,895
1462,12/7/2016,1542,275,10,-73,895
1464,12/8/2016,1543,276,10,-74,896
1463,12/9/2016,1544,276,10,-71,894
1465,12/10/2016,1545,277,10,-73,891
1467,12/11/2016,1546,277,10,-73,889
1466,12/12/2016,1547,278,10,-75,887
1468,12/13/2016,1548,279,10,-76,887
1469,12/14/2016,1549,279,10,-76,887
1472,12/15/2016,1550,280,10,-71,888
1471,12/16/2016,1551,281,10,-71,886
1470,12/17/2016,1552,281,10,-74,886
1474,12/18/2016,1553,282,10,-77,884
1473,12/19/2016,1554,283,10,-70,882
1477,12/20/2016,1555,283,10,-71,883
1478,12/21/2016,1556,284,10,-72,883
1475,12/22/2016,1557,284,10,-70,883
1476,12/23/2016,1558,285,10,-72,880
1484,12/24/2016,1559,286,10,-76,879
1482,12/25/2016,1560,286,10,-76,877
1485,12/27/2016,1561,287,10,-77,877
1479,12/28/2016,1562,288,10,-73,877
1483,12/29/2016,1563,288,10,-75,879
1481,12/30/2016,1564,289,10,-70,877
1480,12/31/2016,1565,290,10,-72,874
1487,1/1/2017,1566,290,10,-76,876
1486,1/2/2017,1567,291,10,-70,872
1488,1/3/2017,1568,291,10,-71,876
1492,1/4/2017,1569,292,10,-70,873
1491,1/5/2017,1570,293,10,-71,873
1490,1/6/2017,1571,293,10,-70,873
1489,1/7/2017,1572,294,10,-81,869
1493,1/8/2017,1573,295,10,-74,872
1495,1/9/2017,1574,295,10,-72,868
1494,1/10/2017,1575,296,10,-73,871
1496,1/11/2017,1576,296,10,-72,869
1498,1/12/2017,1577,297,10,-72,866
1499,1/13/2017,1578,298,10,-74,868
1500,1/14/2017,1579,298,10,-73,862
1497,1/15/2017,1580,299,10,-72,867
1501,1/16/2017,1581,299,10,-72,862
1503,1/17/2017,1582,300,11,-74,862
1502,1/18/2017,1583,301,11,-75,862
1505,1/19/2017,1584,301,11,-77,860
1506,1/20/2017,1585,302,11,-76,864
1504,1/21/2017,1586,303,11,-72,858
1508,1/22/2017,1587,303,11,-73,860
1507,1/23/2017,1588,304,11,-72,858
1510,1/24/2017,1589,304,11,-72,857
1509,1/25/2017,1590,305,11,-76,860
1512,1/26/2017,1591,306,11,-73,852
1511,1/27/2017,1592,306,11,-71,857
1513,1/28/2017,1593,307,11,-72,852
1514,1/29/2017,1594,307,11,-74,855
1515,1/30/2017,1595,308,11,-71,855
1516,1/31/2017,1596,309,11,-74,850
1517,2/1/2017,1597,309,11,-73,855
1519,2/3/2017,1598,310,11,-70,849
1518,2/4/2017,1599,310,11,-72,853
1520,2/5/2017,1600,311,11,-71,850
1522,2/6/2017,1601,312,11,-71,853
1521,2/7/2017,1602,312,11,-77,852
1523,2/8/2017,1603,313,11,-76,847
1524,2/9/2017,1604,313,11,-77,850
1526,2/10/2017,1605,314,11,-73,846
1525,2/11/2017,1606,315,11,-75,850
1528,2/12/2017,1607,315,11,-77,846
1527,2/13/2017,1608,316,11,-72,847
1529,2/14/2017,1609,316,11,-71,847
1534,2/18/2017,1613,319,11,-72,846
1533,2/19/2017,1614,319,11,-73,837
1536,2/20/2017,1615,320,11,-73,842
1535,2/21/2017,1616,320,11,-73,848
1537,2/22/2017,1617,321,11,-72,840
1540,2/23/2017,1618,322,11,-71,845
1538,2/24/2017,1619,322,11,-73,841
1539,2/25/2017,1620,323,11,-70,844
1541,2/26/2017,1621,323,11,-73,842
1542,2/27/2017,1622,324,11,-71,841
1544,2/28/2017,1623,324,11,-71,840
1543,3/1/2017,1624,325,11,-72,837
1546,3/2/2017,1625,326,11,-71,839
1545,3/3/2017,1626,326,11,-71,839
1547,3/4/2017,1627,327,11,-72,838
1549,3/5/2017,1628,327,11,-71,839
1548,3/6/2017,1629,328,11,-74,837
1551,3/7/2017,1630,328,11,-77,838
1550,3/8/2017,1631,329,11,-77,837
1552,3/9/2017,1632,330,12,-72,836
1554,3/10/2017,1633,330,12,-75,834
1553,3/12/2017,1634,331,12,-72,834
1555,3/13/2017,1635,331,12,-73,833
1556,3/14/2017,1636,332,12,-72,834
1557,3/15/2017,1637,332,12,-73,833
1559,3/16/2017,1638,333,12,-73,833
1558,3/17/2017,1639,334,12,-71,832
1561,3/18/2017,1640,334,12,-72,832
1560,3/19/2017,1641,335,12,-72,831
1564,3/20/2017,1642,335,12,-72,829
1563,3/21/2017,1643,336,12,-74,832
1562,3/22/2017,1644,336,12,-74,832
1567,3/23/2017,1645,337,12,-74,832
1565,3/24/2017,1646,337,12,-74,831
1566,3/25/2017,1647,338,12,-73,831
1568,3/26/2017,1648,339,12,-73,830
1569,3/27/2017,1649,339,12,-74,830
1570,3/28/2017,1650,340,12,-75,833
1571,3/29/2017,1651,340,12,-77,833
1572,3/30/2017,1652,341,12,-76,834
1573,3/31/2017,1653,341,12,-75,833
1575,4/1/2017,1654,342,12,-75,829
1574,4/2/2017,1655,342,12,-76,831
1576,4/3/2017,1656,343,12,-75,832
1578,4/4/2017,1657,343,12,-75,836
1577,4/5/2017,1658,344,12,-77,835
1579,4/6/2017,1659,345,12,-77,832
1581,4/7/2017,1660,345,12,-74,832
1580,4/8/2017,1661,346,12,-75,831
1583,4/9/2017,1662,346,12,-75,831
1584,4/10/2017,1663,347,12,-74,832
1586,4/11/2017,1664,347,12,-74,832
1585,4/12/2017,1665,348,12,-76,833
1582,4/13/2017,1666,348,12,-76,834
1588,4/14/2017,1667,349,12,-76,833
1587,4/15/2017,1668,349,12,-77,831
1589,4/16/2017,1669,350,12,-74,833
1590,4/18/2017,1670,350,12,-76,834
1591,4/19/2017,1671,351,12,-76,832
1592,4/20/2017,1672,351,12,-74,833
1594,4/21/2017,1673,352,12,-75,836
1593,4/22/2017,1674,352,12,-75,835
1595,4/23/2017,1675,353,12,-75,835
1596,4/24/2017,1676,354,12,-76,837
1597,4/25/2017,1677,354,12,-74,835
1598,4/26/2017,1678,355,12,-74,836
1599,4/27/2017,1679,355,12,-75,836
1601,4/28/2017,1680,356,12,-74,835
1602,4/29/2017,1681,356,12,-74,837
1603,4/30/2017,1682,357,12,-76,839
1600,5/1/2017,1683,357,12,-75,837
1604,5/2/2017,1684,358,12,-75,837
1605,5/3/2017,1685,358,12,-77,838
1607,5/4/2017,1686,359,12,-75,838
1608,5/5/2017,1687,359,12,-75,838
1606,5/6/2017,1688,0,1,-76,840
1610,5/7/2017,1689,0,1,-75,840
1609,5/8/2017,1690,1,1,-76,840
1614,5/10/2017,1692,2,1,-62,820
1612,5/11/2017,1693,2,1,-76,840
1613,5/12/2017,1694,3,1,-76,840
1611,5/13/2017,1695,3,1,-77,840
1615,5/14/2017,1696,4,1,-75,841
1616,5/15/2017,1697,4,1,-77,841
1618,5/16/2017,1698,5,1,-77,842
1617,5/17/2017,1699,5,1,-76,843
1619,5/18/2017,1700,6,1,-76,842
1620,5/19/2017,1701,6,1,-76,841
1621,5/20/2017,1702,7,1,-75,842
1622,5/21/2017,1703,7,1,-76,843
1625,5/22/2017,1704,8,1,-77,844
1623,5/23/2017,1705,8,1,-76,845
1624,5/24/2017,1706,9,1,-77,845
1627,5/26/2017,1707,9,1,-77,846
1626,5/27/2017,1708,10,1,-76,846
1628,5/28/2017,1709,10,1,-76,847
1629,5/29/2017,1710,11,1,-76,848
1631,5/30/2017,1711,11,1,-75,848
1630,5/31/2017,1712,12,1,-77,849
1635,6/1/2017,1713,12,1,-75,850
1633,6/2/2017,1714,13,1,-77,849
1634,6/3/2017,1715,13,1,-77,851
1632,6/4/2017,1716,14,1,-76,850
1636,6/5/2017,1717,14,1,-76,851
1637,6/6/2017,1718,15,1,-77,852
1639,6/7/2017,1719,15,1,-77,853
1638,6/8/2017,1720,16,1,-76,853
1641,6/9/2017,1721,16,1,-76,852
1640,6/10/2017,1722,17,1,-77,854
1642,6/11/2017,1723,17,1,-76,854
1643,6/12/2017,1724,18,1,-77,856
1644,6/13/2017,1725,18,1,-79,857
1645,6/14/2017,1726,19,1,-76,855
1647,6/15/2017,1727,19,1,-75,855
1648,6/16/2017,1728,20,1,-76,855
1646,6/17/2017,1729,20,1,-76,858
1650,6/18/2017,1730,21,1,-77,858
1649,6/19/2017,1731,21,1,-78,857
1651,6/20/2017,1732,22,1,-78,858
1652,6/21/2017,1733,22,1,-77,859
1655,6/22/2017,1734,23,1,-78,859
1653,6/23/2017,1735,23,1,-78,861
1654,6/24/2017,1736,23,1,-77,860
1656,6/25/2017,1737,24,1,-78,861
1657,6/26/2017,1738,24,1,-78,861
1658,6/27/2017,1739,25,1,-77,861
1662,6/28/2017,1740,25,1,-78,861
1659,6/29/2017,1741,26,1,-78,863
1661,6/30/2017,1742,26,1,-77,865
1660,7/2/2017,1743,27,1,-78,863
1663,7/3/2017,1744,27,1,-78,863
1664,7/4/2017,1745,28,1,-78,865
1665,7/5/2017,1746,28,1,-76,866
1666,7/6/2017,1747,29,1,-79,866
1668,7/7/2017,1748,29,1,-79,867
1667,7/8/2017,1749,30,2,-76,867
1669,7/9/2017,1750,30,2,-77,867
1670,7/10/2017,1751,31,2,-78,867
1671,7/11/2017,1752,31,2,-80,867
1672,7/12/2017,1753,32,2,-76,868
1673,7/13/2017,1754,32,2,-78,870
1674,7/14/2017,1755,32,2,-77,870
1675,7/15/2017,1756,33,2,-78,871
1676,7/16/2017,1757,33,2,-78,871
1677,7/17/2017,1758,34,2,-78,871
1678,7/18/2017,1759,34,2,-77,871
1679,7/19/2017,1760,35,2,-78,872
1684,7/20/2017,1761,35,2,-77,872
1687,7/21/2017,1762,36,2,-77,872
1680,7/22/2017,1763,36,2,-78,873
1682,7/23/2017,1764,37,2,-79,872
1690,7/24/2017,1765,37,2,-77,873
1688,7/25/2017,1766,38,2,-79,873
1691,7/26/2017,1767,38,2,-77,874
1683,7/27/2017,1768,39,2,-78,875
1689,7/28/2017,1769,39,2,-76,875
1686,7/29/2017,1770,39,2,-79,875
1692,7/30/2017,1771,40,2,-79,876
1681,7/31/2017,1772,40,2,-78,876
1685,8/1/2017,1773,41,2,-78,876
1693,8/2/2017,1774,41,2,-79,877
1694,8/3/2017,1775,42,2,-80,877
1696,8/4/2017,1776,42,2,-79,877
1695,8/5/2017,1777,43,2,-79,877
1697,8/6/2017,1778,43,2,-81,877
1698,8/7/2017,1779,44,2,-78,878
1699,8/9/2017,1780,44,2,-77,879
1700,8/10/2017,1781,45,2,-78,879
1701,8/11/2017,1782,45,2,-78,878
1703,8/12/2017,1783,45,2,-79,879
1702,8/13/2017,1784,46,2,-80,883
1704,8/14/2017,1785,46,2,-77,881
1705,8/16/2017,1787,47,2,-79,881
1706,8/17/2017,1788,48,2,-79,881
1708,8/18/2017,1789,48,2,-79,881
1707,8/19/2017,1790,49,2,-81,882
1709,8/20/2017,1791,49,2,-79,882
1710,8/21/2017,1792,50,2,-80,883
1711,8/22/2017,1793,50,2,-80,883
1712,8/23/2017,1794,50,2,-80,883
1714,8/24/2017,1795,51,2,-81,882
1715,8/25/2017,1796,51,2,-80,883
1713,8/26/2017,1797,52,2,-79,884
1716,8/27/2017,1798,52,2,-79,883
1717,8/28/2017,1799,53,2,-78,883
1718,8/29/2017,1800,53,2,-80,883
1719,8/30/2017,1801,54,2,-80,882
1722,8/31/2017,1802,54,2,-79,882
1723,9/1/2017,1803,55,2,-78,882
1720,9/2/2017,1804,55,2,-78,883
1721,9/3/2017,1805,55,2,-78,883
1724,9/4/2017,1806,56,2,-80,884
1725,9/5/2017,1807,56,2,-78,884
1726,9/6/2017,1808,57,2,-79,884
1728,9/7/2017,1809,57,2,-80,884
1729,9/8/2017,1810,58,2,-78,883
1727,9/9/2017,1811,58,2,-79,882
1730,9/10/2017,1812,59,2,-79,882
1731,9/11/2017,1813,59,2,-80,881
1732,9/12/2017,1814,59,2,-80,881
1733,9/13/2017,1815,60,3,-81,881
1734,9/15/2017,1816,60,3,-82,882
1735,9/16/2017,1817,61,3,-80,882
1736,9/17/2017,1818,61,3,-81,881
1737,9/18/2017,1819,62,3,-82,880
1738,9/19/2017,1820,62,3,-79,881
1740,9/20/2017,1821,63,3,-81,882
1739,9/21/2017,1822,63,3,-78,881
1743,9/22/2017,1823,64,3,-80,879
1742,9/23/2017,1824,64,3,-80,879
1741,9/24/2017,1825,64,3,-80,878
1744,9/25/2017,1826,65,3,-80,878
1745,9/26/2017,1827,65,3,-80,879
1746,9/27/2017,1828,66,3,-80,878
1749,9/28/2017,1829,66,3,-78,877
1748,9/29/2017,1830,67,3,-80,877
1747,9/30/2017,1831,67,3,-80,876
1750,10/1/2017,1832,68,3,-84,875
1751,10/2/2017,1833,68,3,-81,875
1752,10/3/2017,1834,68,3,-80,875
1753,10/4/2017,1835,69,3,-80,873
1755,10/5/2017,1836,69,3,-81,873
1756,10/6/2017,1837,70,3,-81,872
1754,10/7/2017,1838,70,3,-79,872
1757,10/8/2017,1839,71,3,-80,872
1758,10/9/2017,1840,71,3,-77,871
1759,10/10/2017,1841,72,3,-77,870
1761,10/11/2017,1842,72,3,-79,869
1760,10/12/2017,1843,72,3,-80,869
1762,10/13/2017,1844,73,3,-81,869
1763,10/14/2017,1845,73,3,-80,868
1765,10/15/2017,1846,74,3,-80,868
1764,10/16/2017,1847,74,3,-80,866
1766,10/17/2017,1848,75,3,-80,865
1770,10/18/2017,1849,75,3,-80,864
1768,10/19/2017,1850,76,3,-80,864
1767,10/20/2017,1851,76,3,-87,864
1769,10/22/2017,1852,77,3,-80,863
1771,10/23/2017,1853,77,3,-80,862
1772,10/24/2017,1854,77,3,-80,861
1773,10/25/2017,1855,78,3,-78,861
1774,10/26/2017,1856,78,3,-80,859
1776,10/27/2017,1857,79,3,-80,858
1775,10/28/2017,1858,79,3,-81,857
1779,10/29/2017,1859,80,3,-79,857
1778,10/30/2017,1860,80,3,-80,857
1780,10/31/2017,1861,81,3,-79,855
1777,11/1/2017,1862,81,3,-81,854
1781,11/2/2017,1863,81,3,-80,853
1782,11/3/2017,1864,82,3,-82,852
1783,11/4/2017,1865,82,3,-80,852
1785,11/5/2017,1866,83,3,-80,850
1784,11/6/2017,1867,83,3,-78,848
1786,11/7/2017,1868,84,3,-80,848
1787,11/8/2017,1869,84,3,-81,846
1788,11/9/2017,1870,85,3,-81,845
1789,11/10/2017,1871,85,3,-80,844
1791,11/11/2017,1872,86,3,-79,843
1790,11/12/2017,1873,86,3,-79,842
1792,11/13/2017,1874,86,3,-80,840
1793,11/14/2017,1875,87,3,-79,839
1794,11/15/2017,1876,87,3,-79,838
1797,11/16/2017,1877,88,3,-79,837
1795,11/17/2017,1878,88,3,-79,835
1796,11/18/2017,1879,89,3,-79,834
1798,11/19/2017,1880,89,3,-79,833
1803,11/20/2017,1881,90,4,-79,832
1801,11/21/2017,1882,90,4,-78,831
1800,11/22/2017,1883,91,4,-78,830
1799,11/23/2017,1884,91,4,-79,829
1804,11/24/2017,1885,91,4,-79,827
1805,11/25/2017,1886,92,4,-79,826
1802,11/26/2017,1887,92,4,-79,824
1807,11/27/2017,1888,93,4,-79,823
1806,11/29/2017,1889,93,4,-80,822
1808,11/30/2017,1890,94,4,-79,821
1810,12/1/2017,1891,94,4,-80,819
1809,12/2/2017,1892,95,4,-81,817
1812,12/3/2017,1893,95,4,-79,816
1811,12/4/2017,1894,96,4,-79,815
1814,12/5/2017,1895,96,4,-78,814
1813,12/6/2017,1896,96,4,-79,812
1817,12/7/2017,1897,97,4,-80,811
1816,12/8/2017,1898,97,4,-81,810
1815,12/9/2017,1899,98,4,-81,808
1818,12/10/2017,1900,98,4,-81,807
1819,12/11/2017,1901,99,4,-81,806
1820,12/12/2017,1902,99,4,-79,804
1821,12/13/2017,1903,100,4,-78,803
1822,12/14/2017,1904,100,4,-79,801
1823,12/15/2017,1905,101,4,-80,800
1824,12/16/2017,1906,101,4,-79,799
1825,12/17/2017,1907,101,4,-79,798
1826,12/18/2017,1908,102,4,-79,796
1827,12/19/2017,1909,102,4,-80,795
1828,12/20/2017,1910,103,4,-80,794
1833,12/21/2017,1911,103,4,-79,792
1832,12/22/2017,1912,104,4,-80,791
1830,12/23/2017,1913,104,4,-79,791
1834,12/24/2017,1914,105,4,-78,790
1835,12/25/2017,1915,105,4,-78,788
1829,12/26/2017,1916,106,4,-79,787
1831,12/27/2017,1917,106,4,-80,786
1839,12/28/2017,1918,107,4,-77,784
1836,12/29/2017,1919,107,4,-77,783
1837,12/30/2017,1920,108,4,-77,782
1838,12/31/2017,1921,108,4,-78,781
1840,1/1/2018,1922,108,4,-79,780
1842,1/2/2018,1923,109,4,-77,778
1841,1/3/2018,1924,109,4,-78,777
1844,1/5/2018,1925,110,4,-79,777
1843,1/6/2018,1926,110,4,-80,775
1845,1/7/2018,1927,111,4,-79,774
1847,1/8/2018,1928,111,4,-78,773
1846,1/9/2018,1929,112,4,-79,771
1848,1/10/2018,1930,112,4,-79,770
1849,1/11/2018,1931,113,4,-79,770
1850,1/12/2018,1932,113,4,-79,768
1852,1/13/2018,1933,114,4,-78,767
1851,1/14/2018,1934,114,4,-79,766
1853,1/15/2018,1935,115,4,-80,765
1855,1/16/2018,1936,115,4,-79,764
1854,1/17/2018,1937,116,4,-80,763
1859,1/18/2018,1938,116,4,-78,762
1857,1/19/2018,1939,116,4,-78,760
1858,1/20/2018,1940,117,4,-77,759
1856,1/21/2018,1941,117,4,-77,758
1860,1/22/2018,1942,118,4,-78,757
1863,1/23/2018,1943,118,4,-78,756
1861,1/24/2018,1944,119,4,-80,755
1862,1/25/2018,1945,119,4,-78,754
1864,1/26/2018,1946,120,5,-79,753
1865,1/27/2018,1947,120,5,-78,751
1866,1/28/2018,1948,121,5,-78,752
1867,1/29/2018,1949,121,5,-78,751
1868,1/30/2018,1950,122,5,-79,750
1869,1/31/2018,1951,122,5,-77,749
1871,2/1/2018,1952,123,5,-80,748
1870,2/2/2018,1953,123,5,-78,747
1872,2/3/2018,1954,124,5,-77,745
1873,2/4/2018,1955,124,5,-77,745
1879,2/5/2018,1956,125,5,-79,744
1875,2/6/2018,1957,125,5,-77,742
1874,2/7/2018,1958,126,5,-77,741
1878,2/8/2018,1959,126,5,-78,740
1876,2/9/2018,1960,127,5,-78,740
1877,2/11/2018,1961,127,5,-77,740
1880,2/12/2018,1962,128,5,-78,738
1881,2/13/2018,1963,128,5,-77,737
1882,2/14/2018,1964,129,5,-76,736
1883,2/15/2018,1965,129,5,-76,735
1884,2/16/2018,1966,130,5,-77,735
1885,2/17/2018,1967,130,5,-76,734
1886,2/18/2018,1968,131,5,-76,732
1887,2/19/2018,1969,131,5,-76,732
1888,2/20/2018,1970,132,5,-77,731
1890,2/21/2018,1971,132,5,-78,731
1891,2/22/2018,1972,133,5,-78,730
1889,2/23/2018,1973,133,5,-78,730
1892,2/24/2018,1974,134,5,-77,729
1894,2/25/2018,1975,134,5,-76,729
1893,2/26/2018,1976,135,5,-77,728
1895,2/27/2018,1977,135,5,-77,727
